date,team_home,team_away,score_home,score_away,spread_home_vegas,total_vegas
2011-01-02,HOU,JAX,34,17,-4.5,47.5
2011-01-02,IND,TEN,23,20,-9.0,47.5
2011-01-02,DEN,LAC,28,33,5.0,47.5
2011-01-02,KC,OAK,10,31,-4.5,43.0
2011-01-02,PHI,DAL,13,14,-3.0,43.0
2011-01-02,WAS,NYG,14,17,4.5,44.5
2011-01-02,DET,MIN,20,13,-3.5,43.5
2011-01-02,GB,CHI,10,3,-11.0,43.5
2011-01-02,ATL,CAR,31,10,-14.0,41.0
2011-01-02,NO,TB,13,23,-7.0,46.5
2011-01-02,SF,ARZ,38,7,-6.0,39.5
2011-01-02,SEA,LAR,16,6,3.0,42.5
2011-01-08,IND,NYJ,16,17,-1.0,44.0
2011-01-08,SEA,NO,41,36,9.5,45.5
2011-01-09,KC,BAL,7,30,3.0,41.0
2011-01-09,PHI,GB,16,21,-1.0,46.5
2011-01-15,PIT,BAL,31,24,-3.5,37.5
2011-01-15,ATL,GB,21,48,-1.0,43.5
2011-01-16,NE,NYJ,21,28,-9.5,45.0
2011-01-16,CHI,SEA,35,24,-10.0,42.5
2011-01-23,PIT,NYJ,24,19,-4.0,38.0
2011-01-23,CHI,GB,14,21,3.5,42.0
2011-02-06,GB,PIT,31,25,-3.0,44.5
2011-09-08,GB,NO,42,34,-4.5,47.5
2011-09-11,NYJ,DAL,27,24,-6.5,40.5
2011-09-11,BAL,PIT,35,7,-1.0,36.0
2011-09-11,CLE,CIN,17,27,-6.5,34.5
2011-09-11,HOU,IND,34,7,-9.0,44.0
2011-09-11,JAX,TEN,16,14,1.0,38.0
2011-09-11,KC,BUF,7,41,-3.5,38.5
2011-09-11,LAC,MIN,24,17,-9.0,41.5
2011-09-11,WAS,NYG,28,14,2.5,39.5
2011-09-11,CHI,ATL,30,12,1.0,40.5
2011-09-11,TB,DET,20,27,-1.0,42.5
2011-09-11,ARZ,CAR,28,21,-6.5,37.5
2011-09-11,LAR,PHI,13,31,4.0,43.5
2011-09-11,SF,SEA,33,17,-6.0,38.0
2011-09-12,MIA,NE,24,38,7.0,46.5
2011-09-12,DEN,OAK,20,23,-3.0,42.5
2011-09-18,BUF,OAK,38,35,-3.5,40.5
2011-09-18,MIA,HOU,13,23,3.0,46.5
2011-09-18,NE,LAC,35,21,-6.5,53.5
2011-09-18,NYJ,JAX,32,3,-9.0,38.0
2011-09-18,PIT,SEA,24,0,-13.5,39.5
2011-09-18,IND,CLE,19,27,1.0,39.5
2011-09-18,TEN,BAL,26,13,5.5,38.5
2011-09-18,DEN,CIN,24,22,-3.5,40.5
2011-09-18,WAS,ARZ,22,21,-4.5,44.5
2011-09-18,DET,KC,48,3,-9.0,45.0
2011-09-18,MIN,TB,20,24,-1.0,41.0
2011-09-18,ATL,PHI,35,31,2.5,48.5
2011-09-18,CAR,GB,23,30,10.5,45.0
2011-09-18,NO,CHI,30,13,-4.5,46.5
2011-09-18,SF,DAL,24,27,3.0,41.0
2011-09-19,NYG,LAR,28,16,-7.0,44.0
2011-09-25,BUF,NE,34,31,7.0,53.5
2011-09-25,CIN,SF,8,13,-1.5,40.0
2011-09-25,CLE,MIA,17,16,-1.0,41.5
2011-09-25,IND,PIT,20,23,10.5,39.5
2011-09-25,TEN,DEN,17,14,-7.0,42.5
2011-09-25,LAC,KC,20,17,-14.5,44.5
2011-09-25,OAK,NYJ,34,24,3.0,41.0
2011-09-25,PHI,NYG,16,29,-9.0,48.0
2011-09-25,CHI,GB,17,27,4.0,45.5
2011-09-25,MIN,DET,23,26,3.0,44.5
2011-09-25,CAR,JAX,16,10,-3.5,42.5
2011-09-25,NO,HOU,40,33,-3.5,51.5
2011-09-25,TB,ATL,16,13,-1.0,46.0
2011-09-25,LAR,BAL,7,37,4.5,42.5
2011-09-25,SEA,ARZ,13,10,3.5,43.0
2011-09-26,DAL,WAS,18,16,-3.5,44.0
2011-10-02,BAL,NYJ,34,17,-5.0,43.0
2011-10-02,CIN,BUF,23,20,3.0,42.5
2011-10-02,CLE,TEN,13,31,-1.0,37.5
2011-10-02,HOU,PIT,17,10,-4.0,46.0
2011-10-02,JAX,NO,10,23,9.0,45.0
2011-10-02,KC,MIN,22,17,3.0,40.0
2011-10-02,LAC,MIA,26,16,-6.5,45.0
2011-10-02,OAK,NE,19,31,6.0,55.0
2011-10-02,DAL,DET,30,34,-2.5,46.0
2011-10-02,PHI,SF,23,24,-9.5,43.5
2011-10-02,CHI,CAR,34,29,-7.0,41.5
2011-10-02,GB,DEN,49,23,-12.0,46.5
2011-10-02,ARZ,NYG,27,31,1.0,45.0
2011-10-02,LAR,WAS,10,17,3.0,44.0
2011-10-02,SEA,ATL,28,30,6.0,39.5
2011-10-03,TB,IND,24,17,-10.0,40.0
2011-10-09,BUF,PHI,31,24,3.0,52.5
2011-10-09,NE,NYJ,30,21,-7.5,50.5
2011-10-09,PIT,TEN,38,17,-3.0,40.0
2011-10-09,HOU,OAK,20,25,-4.5,48.5
2011-10-09,IND,KC,24,28,-1.0,37.5
2011-10-09,JAX,CIN,20,30,1.0,37.0
2011-10-09,DEN,LAC,24,29,3.5,47.0
2011-10-09,NYG,SEA,25,36,-10.0,43.5
2011-10-09,MIN,ARZ,34,10,-3.5,44.5
2011-10-09,ATL,GB,14,25,6.0,53.5
2011-10-09,CAR,NO,27,30,6.5,51.0
2011-10-09,SF,TB,48,3,-2.5,41.0
2011-10-10,DET,CHI,24,13,-6.5,47.0
2011-10-16,NE,DAL,20,16,-6.5,54.5
2011-10-16,BAL,HOU,29,14,-7.0,43.5
2011-10-16,CIN,IND,27,17,-5.0,40.0
2011-10-16,PIT,JAX,17,13,-12.5,40.0
2011-10-16,OAK,CLE,24,17,-6.5,44.5
2011-10-16,NYG,BUF,27,24,-3.0,49.0
2011-10-16,WAS,PHI,13,20,3.0,46.5
2011-10-16,CHI,MIN,39,10,-1.0,41.5
2011-10-16,DET,SF,19,25,-5.5,45.0
2011-10-16,GB,LAR,24,3,-14.0,47.0
2011-10-16,ATL,CAR,31,17,-3.5,49.0
2011-10-16,TB,NO,26,20,6.0,49.5
2011-10-17,NYJ,MIA,24,6,-7.0,41.5
2011-10-23,MIA,DEN,15,18,1.0,41.5
2011-10-23,NYJ,LAC,27,21,1.0,43.0
2011-10-23,CLE,SEA,6,3,-3.0,41.0
2011-10-23,TEN,HOU,7,41,-3.0,44.0
2011-10-23,OAK,KC,0,28,-3.5,41.5
2011-10-23,DAL,LAR,34,7,-14.0,43.0
2011-10-23,DET,ATL,16,23,-4.5,47.0
2011-10-23,MIN,GB,27,33,10.0,47.0
2011-10-23,CAR,WAS,33,20,-1.5,44.5
2011-10-23,NO,IND,62,7,-13.5,49.0
2011-10-23,TB,CHI,18,24,1.5,44.0
2011-10-23,ARZ,PIT,20,32,4.0,46.0
2011-10-24,JAX,BAL,12,7,10.0,38.5
2011-10-30,BUF,WAS,23,0,-4.0,46.5
2011-10-30,BAL,ARZ,30,27,-12.0,43.0
2011-10-30,PIT,NE,25,17,3.0,52.0
2011-10-30,HOU,JAX,24,14,-10.0,41.0
2011-10-30,TEN,IND,27,10,-9.0,43.5
2011-10-30,DEN,DET,10,45,3.0,43.5
2011-10-30,NYG,MIA,20,17,-9.5,43.5
2011-10-30,PHI,DAL,34,7,-3.0,49.0
2011-10-30,CAR,MIN,21,24,-3.0,47.0
2011-10-30,LAR,NO,31,21,13.5,48.5
2011-10-30,SF,CLE,20,10,-9.0,38.5
2011-10-30,SEA,CIN,12,34,1.0,37.5
2011-10-31,KC,LAC,23,20,3.0,44.5
2011-11-06,BUF,NYJ,11,27,-2.5,45.0
2011-11-06,NE,NYG,20,24,-9.0,51.0
2011-11-06,PIT,BAL,20,23,-3.5,41.5
2011-11-06,HOU,CLE,30,12,-10.5,41.0
2011-11-06,IND,ATL,7,31,6.5,45.0
2011-11-06,TEN,CIN,17,24,-1.5,41.5
2011-11-06,KC,MIA,3,31,-4.0,40.5
2011-11-06,LAC,GB,38,45,5.5,50.5
2011-11-06,OAK,DEN,24,38,-7.0,41.5
2011-11-06,DAL,SEA,23,13,-11.0,45.0
2011-11-06,WAS,SF,11,19,4.0,37.5
2011-11-06,NO,TB,27,16,-9.0,50.0
2011-11-06,ARZ,LAR,19,13,-2.5,41.0
2011-11-07,PHI,CHI,24,30,-9.0,47.5
2011-11-10,LAC,OAK,17,24,-7.0,47.5
2011-11-13,MIA,WAS,20,9,-4.0,38.5
2011-11-13,NYJ,NE,16,37,-2.5,47.5
2011-11-13,CIN,PIT,17,24,3.5,40.5
2011-11-13,CLE,LAR,12,13,-2.5,36.5
2011-11-13,IND,JAX,3,17,3.0,37.5
2011-11-13,KC,DEN,10,17,-3.0,42.5
2011-11-13,DAL,BUF,44,7,-4.5,48.5
2011-11-13,PHI,ARZ,17,21,-13.5,47.0
2011-11-13,CHI,DET,37,13,-2.5,42.5
2011-11-13,ATL,NO,23,26,-1.0,49.5
2011-11-13,CAR,TEN,3,30,-3.5,47.5
2011-11-13,TB,HOU,9,37,3.5,45.5
2011-11-13,SF,NYG,27,20,-4.0,42.5
2011-11-13,SEA,BAL,22,17,7.0,38.5
2011-11-14,GB,MIN,45,7,-13.0,49.5
2011-11-17,DEN,NYJ,17,13,6.0,39.5
2011-11-20,MIA,BUF,35,8,-3.0,43.0
2011-11-20,BAL,CIN,31,24,-7.0,40.5
2011-11-20,CLE,JAX,14,10,-1.0,34.0
2011-11-20,NYG,PHI,10,17,-6.0,45.5
2011-11-20,WAS,DAL,24,27,7.0,41.5
2011-11-20,CHI,LAC,31,20,-3.5,45.0
2011-11-20,DET,CAR,49,35,-7.0,47.5
2011-11-20,GB,TB,35,26,-14.0,48.5
2011-11-20,MIN,OAK,21,27,-1.0,45.5
2011-11-20,ATL,TEN,23,17,-6.5,44.0
2011-11-20,LAR,SEA,7,24,-3.0,39.5
2011-11-20,SF,ARZ,23,7,-10.0,40.5
2011-11-21,NE,KC,34,3,-17.0,47.0
2011-11-24,BAL,SF,16,6,-3.5,40.0
2011-11-24,DAL,MIA,20,19,-7.0,45.5
2011-11-24,DET,GB,15,27,4.0,55.0
2011-11-27,NYJ,BUF,28,24,-9.5,42.5
2011-11-27,CIN,CLE,23,20,-6.5,38.5
2011-11-27,IND,CAR,19,27,3.5,46.5
2011-11-27,JAX,HOU,13,20,6.0,37.0
2011-11-27,TEN,TB,23,17,-3.0,44.0
2011-11-27,KC,PIT,9,13,10.5,41.5
2011-11-27,LAC,DEN,13,16,-4.5,41.5
2011-11-27,OAK,CHI,25,20,-3.0,41.0
2011-11-27,PHI,NE,20,38,3.0,50.5
2011-11-27,ATL,MIN,24,14,-10.0,44.0
2011-11-27,LAR,ARZ,20,23,-1.0,40.0
2011-11-27,SEA,WAS,17,23,-3.0,37.5
2011-11-28,NO,NYG,49,24,-7.0,51.0
2011-12-01,SEA,PHI,31,14,3.0,43.5
2011-12-04,BUF,TEN,17,23,-1.0,43.5
2011-12-04,MIA,OAK,34,14,-3.5,43.0
2011-12-04,NE,IND,31,24,-20.5,48.5
2011-12-04,CLE,BAL,10,24,7.0,38.5
2011-12-04,PIT,CIN,35,7,-7.0,43.5
2011-12-04,HOU,ATL,17,10,1.0,38.0
2011-12-04,NYG,GB,35,38,7.0,53.5
2011-12-04,WAS,NYJ,19,34,3.0,38.5
2011-12-04,CHI,KC,3,10,-9.0,35.0
2011-12-04,MIN,DEN,32,35,-1.0,37.5
2011-12-04,NO,DET,31,17,-9.0,55.0
2011-12-04,TB,CAR,19,38,1.0,46.0
2011-12-04,ARZ,DAL,19,13,4.0,46.5
2011-12-04,SF,LAR,26,0,-14.0,38.5
2011-12-05,JAX,LAC,14,38,3.0,39.0
2011-12-08,PIT,CLE,14,3,-14.0,40.0
2011-12-11,MIA,PHI,10,26,-3.0,44.0
2011-12-11,NYJ,KC,37,10,-10.5,35.5
2011-12-11,BAL,IND,24,10,-16.5,41.5
2011-12-11,CIN,HOU,19,20,-2.5,37.5
2011-12-11,JAX,TB,41,14,3.0,41.5
2011-12-11,TEN,NO,17,22,3.5,47.5
2011-12-11,DEN,CHI,13,10,-3.5,35.0
2011-12-11,LAC,BUF,37,10,-7.0,49.5
2011-12-11,DAL,NYG,34,37,-4.5,50.5
2011-12-11,WAS,NE,27,34,7.5,46.5
2011-12-11,DET,MIN,34,28,-10.0,47.0
2011-12-11,GB,OAK,46,16,-11.5,49.5
2011-12-11,CAR,ATL,23,31,3.0,48.0
2011-12-11,ARZ,SF,21,19,3.5,39.0
2011-12-12,SEA,LAR,30,13,-9.0,38.0
2011-12-15,ATL,JAX,41,14,-13.5,41.5
2011-12-17,TB,DAL,15,31,7.0,47.0
2011-12-18,BUF,MIA,23,30,1.0,42.5
2011-12-18,HOU,CAR,13,28,-4.5,45.0
2011-12-18,IND,TEN,27,13,6.5,41.5
2011-12-18,DEN,NE,23,41,7.0,47.5
2011-12-18,KC,GB,19,14,11.0,46.0
2011-12-18,LAC,BAL,34,14,1.0,44.5
2011-12-18,OAK,DET,27,28,1.0,47.5
2011-12-18,NYG,WAS,10,23,-5.5,45.0
2011-12-18,PHI,NYJ,45,19,-3.0,44.0
2011-12-18,CHI,SEA,14,38,-3.5,34.5
2011-12-18,MIN,NO,20,42,7.0,53.5
2011-12-18,ARZ,CLE,20,17,-6.0,37.0
2011-12-18,LAR,CIN,13,20,7.0,38.5
2011-12-19,SF,PIT,20,3,-3.0,37.0
2011-12-22,IND,HOU,19,16,7.0,40.5
2011-12-24,BUF,DEN,40,14,2.5,43.0
2011-12-24,NE,MIA,27,24,-9.0,50.0
2011-12-24,NYJ,NYG,14,29,-3.0,47.0
2011-12-24,BAL,CLE,20,14,-12.5,38.5
2011-12-24,CIN,ARZ,23,16,-4.5,41.0
2011-12-24,PIT,LAR,27,0,-12.0,34.5
2011-12-24,TEN,JAX,23,17,-7.0,40.0
2011-12-24,KC,OAK,13,16,-1.0,42.0
2011-12-24,DAL,PHI,7,20,-1.0,50.5
2011-12-24,WAS,MIN,26,33,-7.0,44.0
2011-12-24,DET,LAC,38,10,-1.0,52.5
2011-12-24,CAR,TB,48,16,-9.0,47.5
2011-12-24,SEA,SF,17,19,1.0,37.5
2011-12-25,GB,CHI,35,21,-13.0,41.5
2011-12-26,NO,ATL,45,16,-6.5,52.0
2012-01-01,MIA,NYJ,19,17,-1.5,38.5
2012-01-01,NE,BUF,49,21,-10.0,49.5
2012-01-01,CIN,BAL,16,24,2.5,37.5
2012-01-01,CLE,PIT,9,13,7.0,33.0
2012-01-01,HOU,TEN,22,23,1.0,38.5
2012-01-01,JAX,IND,19,13,-3.0,36.5
2012-01-01,DEN,KC,3,7,-1.0,37.0
2012-01-01,OAK,LAC,26,38,-2.5,50.5
2012-01-01,NYG,DAL,31,14,-3.0,48.0
2012-01-01,PHI,WAS,34,10,-7.0,44.0
2012-01-01,GB,DET,45,41,6.5,41.5
2012-01-01,MIN,CHI,13,17,-1.5,41.5
2012-01-01,ATL,TB,45,24,-10.0,45.5
2012-01-01,NO,CAR,45,17,-7.0,54.5
2012-01-01,ARZ,SEA,23,20,-2.5,40.5
2012-01-01,LAR,SF,27,34,12.5,35.0
2012-01-07,HOU,CIN,31,10,-4.0,38.0
2012-01-07,NO,DET,45,28,-10.5,59.5
2012-01-08,DEN,PIT,29,23,7.5,34.0
2012-01-08,NYG,ATL,24,2,-3.0,47.5
2012-01-14,NE,DEN,45,10,-14.0,50.0
2012-01-14,SF,NO,36,32,3.5,47.0
2012-01-15,BAL,HOU,20,13,-7.5,37.0
2012-01-15,GB,NYG,20,37,-8.0,54.0
2012-01-22,NE,BAL,23,20,-7.0,50.0
2012-01-22,SF,NYG,17,20,-2.0,40.5
2012-02-05,NE,NYG,17,21,-3.0,53.0
2012-09-05,NYG,DAL,17,24,-3.5,45.5
2012-09-09,NYJ,BUF,48,28,-3.0,39.5
2012-09-09,CLE,PHI,16,17,9.0,42.0
2012-09-09,HOU,MIA,30,10,-13.0,41.5
2012-09-09,TEN,NE,13,34,4.5,48.0
2012-09-09,DEN,PIT,31,19,-2.5,45.5
2012-09-09,KC,ATL,24,40,1.0,43.0
2012-09-09,CHI,IND,41,21,-10.0,41.5
2012-09-09,DET,LAR,27,23,-9.0,46.0
2012-09-09,GB,SF,22,30,-6.0,46.5
2012-09-09,MIN,JAX,26,23,-3.5,38.0
2012-09-09,NO,WAS,32,40,-8.0,50.0
2012-09-09,TB,CAR,16,10,3.0,45.5
2012-09-09,ARZ,SEA,20,16,1.0,40.5
2012-09-10,BAL,CIN,44,13,-7.0,42.5
2012-09-10,OAK,LAC,14,22,-1.0,47.5
2012-09-13,GB,CHI,23,10,-5.0,50.5
2012-09-16,BUF,KC,35,17,-3.0,45.0
2012-09-16,MIA,OAK,35,13,1.0,41.0
2012-09-16,NE,ARZ,18,20,-13.0,47.0
2012-09-16,CIN,CLE,34,27,-7.0,39.5
2012-09-16,PIT,NYJ,27,10,-4.5,43.0
2012-09-16,IND,MIN,23,20,3.0,45.5
2012-09-16,JAX,HOU,7,27,6.5,40.0
2012-09-16,LAC,TEN,38,10,-6.5,43.5
2012-09-16,NYG,TB,41,34,-9.0,43.5
2012-09-16,PHI,BAL,24,23,-3.0,46.5
2012-09-16,CAR,NO,35,27,3.0,53.5
2012-09-16,LAR,WAS,31,28,3.5,42.5
2012-09-16,SF,DET,27,19,-7.0,46.0
2012-09-16,SEA,DAL,27,7,3.0,43.0
2012-09-17,ATL,DEN,27,21,-3.0,50.0
2012-09-20,CAR,NYG,7,36,-2.5,49.0
2012-09-23,MIA,NYJ,20,23,1.0,40.5
2012-09-23,BAL,NE,31,30,-2.5,48.5
2012-09-23,CLE,BUF,14,24,2.5,45.0
2012-09-23,IND,JAX,17,22,-3.0,41.5
2012-09-23,TEN,DET,44,41,3.5,47.0
2012-09-23,DEN,HOU,25,31,1.0,43.5
2012-09-23,LAC,ATL,3,27,-3.0,47.0
2012-09-23,OAK,PIT,34,31,3.5,45.5
2012-09-23,DAL,TB,16,10,-9.0,45.5
2012-09-23,WAS,CIN,31,38,-3.0,49.5
2012-09-23,CHI,LAR,23,6,-7.0,41.5
2012-09-23,MIN,SF,24,13,6.5,42.5
2012-09-23,NO,KC,24,27,-9.0,51.5
2012-09-23,ARZ,PHI,27,6,3.0,42.5
2012-09-24,SEA,GB,14,12,3.0,45.5
2012-09-27,BAL,CLE,23,16,-11.5,44.0
2012-09-30,BUF,NE,28,52,3.5,48.0
2012-09-30,NYJ,SF,0,34,3.5,40.5
2012-09-30,HOU,TEN,38,14,-13.0,44.5
2012-09-30,JAX,CIN,10,27,-1.0,45.5
2012-09-30,DEN,OAK,37,6,-6.5,47.0
2012-09-30,KC,LAC,20,37,1.0,43.0
2012-09-30,PHI,NYG,19,17,-2.0,46.0
2012-09-30,DET,MIN,13,20,-3.5,48.0
2012-09-30,GB,NO,28,27,-7.5,54.0
2012-09-30,ATL,CAR,30,28,-7.0,48.0
2012-09-30,TB,WAS,22,24,-1.5,44.5
2012-09-30,ARZ,MIA,24,21,-4.0,38.5
2012-09-30,LAR,SEA,19,13,2.0,39.5
2012-10-01,DAL,CHI,18,34,-3.0,41.0
2012-10-04,LAR,ARZ,17,3,2.0,38.5
2012-10-07,NE,DEN,31,21,-5.5,50.5
2012-10-07,CIN,MIA,13,17,-3.0,45.0
2012-10-07,PIT,PHI,16,14,-4.0,44.0
2012-10-07,IND,GB,30,27,6.5,49.5
2012-10-07,JAX,CHI,3,41,6.0,38.5
2012-10-07,KC,BAL,6,9,6.0,46.5
2012-10-07,NYG,CLE,41,27,-7.5,44.0
2012-10-07,WAS,ATL,17,24,3.0,50.5
2012-10-07,MIN,TEN,30,7,-6.0,44.0
2012-10-07,CAR,SEA,12,16,-1.0,42.5
2012-10-07,NO,LAC,31,24,-3.5,52.5
2012-10-07,SF,BUF,45,3,-10.0,45.5
2012-10-08,NYJ,HOU,17,23,9.5,40.5
2012-10-11,TEN,PIT,26,23,5.5,43.5
2012-10-14,MIA,LAR,17,14,-5.5,38.5
2012-10-14,NYJ,IND,35,9,-3.5,43.5
2012-10-14,BAL,DAL,31,29,-3.5,44.5
2012-10-14,CLE,CIN,34,24,1.0,42.0
2012-10-14,HOU,GB,24,42,-4.0,46.5
2012-10-14,PHI,DET,23,26,-3.5,47.5
2012-10-14,WAS,MIN,38,26,1.0,43.5
2012-10-14,ATL,OAK,23,20,-9.5,49.0
2012-10-14,TB,KC,38,10,-5.0,39.5
2012-10-14,ARZ,BUF,16,19,-5.0,44.0
2012-10-14,SF,NYG,3,26,-7.0,46.0
2012-10-14,SEA,NE,24,23,3.5,42.5
2012-10-15,LAC,DEN,24,35,-1.0,47.5
2012-10-18,SF,SEA,13,6,-7.5,37.5
2012-10-21,BUF,TEN,34,35,-4.0,46.5
2012-10-21,NE,NYJ,29,26,-11.0,47.5
2012-10-21,CIN,PIT,17,24,1.0,46.0
2012-10-21,HOU,BAL,43,13,-6.5,47.0
2012-10-21,IND,CLE,17,13,-1.0,46.5
2012-10-21,OAK,JAX,26,23,-6.0,44.5
2012-10-21,NYG,WAS,27,23,-6.5,51.5
2012-10-21,MIN,ARZ,21,14,-7.0,38.5
2012-10-21,CAR,DAL,14,19,1.0,45.0
2012-10-21,TB,NO,28,35,1.0,49.5
2012-10-21,LAR,GB,20,30,4.0,45.0
2012-10-22,CHI,DET,13,7,-6.5,46.0
2012-10-25,MIN,TB,17,36,-5.5,43.0
2012-10-28,NYJ,MIA,9,30,-1.0,39.5
2012-10-28,CLE,LAC,7,6,3.0,41.0
2012-10-28,PIT,WAS,27,12,-4.5,44.0
2012-10-28,TEN,IND,13,19,-3.5,46.5
2012-10-28,DEN,NO,34,14,-6.0,55.0
2012-10-28,KC,OAK,16,26,-1.0,42.5
2012-10-28,DAL,NYG,24,29,1.5,48.0
2012-10-28,PHI,ATL,17,30,-3.0,43.0
2012-10-28,CHI,CAR,23,22,-8.5,42.0
2012-10-28,DET,SEA,28,24,-2.5,42.5
2012-10-28,GB,JAX,24,15,-16.0,45.5
2012-10-28,LAR,NE,7,45,7.5,46.0
2012-10-29,ARZ,SF,3,24,7.0,37.5
2012-11-01,LAC,KC,31,13,-7.5,41.0
2012-11-04,CIN,DEN,23,31,5.0,47.5
2012-11-04,CLE,BAL,15,25,3.5,44.0
2012-11-04,HOU,BUF,21,9,-11.0,47.5
2012-11-04,IND,MIA,23,20,2.5,44.0
2012-11-04,JAX,DET,14,31,6.0,44.0
2012-11-04,TEN,CHI,20,51,4.5,44.0
2012-11-04,OAK,TB,32,42,-1.0,47.0
2012-11-04,NYG,PIT,20,24,-3.5,48.0
2012-11-04,WAS,CAR,13,21,-3.0,48.0
2012-11-04,GB,ARZ,31,17,-10.5,43.0
2012-11-04,ATL,DAL,19,13,-4.0,47.0
2012-11-04,SEA,MIN,30,20,-4.5,38.5
2012-11-05,NO,PHI,28,13,-2.5,52.0
2012-11-08,JAX,IND,10,27,3.0,44.0
2012-11-11,MIA,TEN,3,37,-6.5,44.0
2012-11-11,NE,BUF,37,31,-13.5,54.0
2012-11-11,BAL,OAK,55,20,-9.5,48.0
2012-11-11,CIN,NYG,31,13,3.5,47.0
2012-11-11,PHI,DAL,23,38,1.0,44.0
2012-11-11,CHI,HOU,6,13,-1.0,37.0
2012-11-11,MIN,DET,34,24,3.0,46.0
2012-11-11,CAR,DEN,14,36,3.5,46.5
2012-11-11,NO,ATL,31,27,1.0,54.0
2012-11-11,TB,LAC,34,24,-3.0,46.5
2012-11-11,SF,LAR,24,24,-13.5,38.0
2012-11-11,SEA,NYJ,28,7,-5.0,38.5
2012-11-12,PIT,KC,16,13,-12.5,39.5
2012-11-15,BUF,MIA,19,14,-1.0,46.0
2012-11-18,NE,IND,59,24,-10.0,54.5
2012-11-18,PIT,BAL,10,13,3.0,40.5
2012-11-18,HOU,JAX,43,37,-15.0,40.5
2012-11-18,DEN,LAC,30,23,-7.5,47.5
2012-11-18,KC,CIN,6,28,3.0,42.0
2012-11-18,OAK,NO,17,38,6.0,55.5
2012-11-18,DAL,CLE,23,20,-7.0,43.5
2012-11-18,WAS,PHI,31,6,-3.5,46.0
2012-11-18,DET,GB,20,24,3.0,53.5
2012-11-18,ATL,ARZ,23,19,-9.5,43.0
2012-11-18,CAR,TB,21,27,1.0,46.0
2012-11-18,LAR,NYJ,13,27,-3.5,38.0
2012-11-19,SF,CHI,32,7,-3.5,34.5
2012-11-22,NYJ,NE,19,49,7.0,48.0
2012-11-22,DAL,WAS,31,38,-3.5,47.0
2012-11-22,DET,HOU,31,34,3.5,48.5
2012-11-25,MIA,SEA,24,21,3.0,37.5
2012-11-25,CIN,OAK,34,10,-9.5,50.5
2012-11-25,CLE,PIT,20,14,1.0,33.0
2012-11-25,IND,BUF,20,13,-2.0,51.0
2012-11-25,JAX,TEN,24,19,3.5,45.0
2012-11-25,KC,DEN,9,17,10.0,41.5
2012-11-25,LAC,BAL,13,16,1.0,47.0
2012-11-25,NYG,GB,38,10,-1.0,50.5
2012-11-25,CHI,MIN,28,10,-6.5,38.5
2012-11-25,NO,SF,21,31,1.0,50.0
2012-11-25,TB,ATL,23,24,1.0,50.5
2012-11-25,ARZ,LAR,17,31,-1.0,36.0
2012-11-26,PHI,CAR,22,30,3.0,41.5
2012-11-29,ATL,NO,23,13,-3.5,54.0
2012-12-02,BUF,JAX,34,18,-6.0,41.5
2012-12-02,MIA,NE,16,23,8.0,51.0
2012-12-02,NYJ,ARZ,7,6,-6.0,36.5
2012-12-02,BAL,PIT,20,23,-8.0,36.5
2012-12-02,TEN,HOU,10,24,7.0,47.0
2012-12-02,DEN,TB,31,23,-9.5,50.0
2012-12-02,KC,CAR,27,21,5.5,41.0
2012-12-02,LAC,CIN,13,20,1.0,46.0
2012-12-02,OAK,CLE,17,20,1.0,39.5
2012-12-02,DAL,PHI,38,33,-11.0,44.0
2012-12-02,CHI,SEA,17,23,-3.0,37.0
2012-12-02,DET,IND,33,35,-7.0,51.0
2012-12-02,GB,MIN,23,14,-7.0,47.0
2012-12-02,LAR,SF,16,13,7.5,41.0
2012-12-03,WAS,NYG,17,16,2.5,50.0
2012-12-06,OAK,DEN,13,26,10.0,47.0
2012-12-09,BUF,LAR,12,15,-3.5,42.0
2012-12-09,CIN,DAL,19,20,-3.5,46.0
2012-12-09,CLE,KC,30,7,-7.0,38.0
2012-12-09,PIT,LAC,24,34,-7.0,37.5
2012-12-09,IND,TEN,27,23,-3.5,47.0
2012-12-09,JAX,NYJ,10,17,3.0,39.5
2012-12-09,NYG,NO,52,27,-4.0,52.5
2012-12-09,WAS,BAL,31,28,-1.0,47.5
2012-12-09,GB,DET,27,20,-6.0,48.0
2012-12-09,MIN,CHI,21,14,1.0,40.5
2012-12-09,CAR,ATL,30,20,3.0,46.5
2012-12-09,TB,PHI,21,23,-8.0,47.5
2012-12-09,SF,MIA,27,13,-10.5,38.5
2012-12-09,SEA,ARZ,58,0,-10.5,36.0
2012-12-10,NE,HOU,42,14,-5.5,50.5
2012-12-13,PHI,CIN,13,34,4.5,45.0
2012-12-16,BUF,SEA,17,50,4.5,43.5
2012-12-16,MIA,JAX,24,3,-7.5,38.5
2012-12-16,NE,SF,34,41,-4.0,47.0
2012-12-16,BAL,DEN,17,34,3.0,48.0
2012-12-16,CLE,WAS,21,38,-4.0,40.5
2012-12-16,HOU,IND,29,17,-10.5,47.5
2012-12-16,LAC,CAR,7,31,-3.0,45.0
2012-12-16,OAK,KC,15,0,-4.5,43.5
2012-12-16,DAL,PIT,27,24,-1.0,45.5
2012-12-16,CHI,GB,13,21,3.0,43.0
2012-12-16,ATL,NYG,34,0,-1.0,50.0
2012-12-16,NO,TB,41,0,-3.5,54.5
2012-12-16,ARZ,DET,38,10,6.0,43.5
